id,name,link,coauthor_count,degrees
57204883704,Rosita Zakaria,https://www.scopus.com/authid/detail.uri?authorId=57204883704,13,1
55303387200,Clara Wai Shan Lo,https://www.scopus.com/authid/detail.uri?authorId=55303387200,13,1
24340340600,Sjoerd Van Den Berg,https://www.scopus.com/authid/detail.uri?authorId=24340340600,13,1
6701509110,Yolanda B. De Rijke,https://www.scopus.com/authid/detail.uri?authorId=6701509110,13,1
57192706299,Peter Graham,https://www.scopus.com/authid/detail.uri?authorId=57192706299,13,1
35810131800,Stephen R. Davies,https://www.scopus.com/authid/detail.uri?authorId=35810131800,13,1
7004226723,Lindsey G. MacKay,https://www.scopus.com/authid/detail.uri?authorId=7004226723,13,1
7004415033,Stefan A. Wudy,https://www.scopus.com/authid/detail.uri?authorId=7004415033,13,1
23495837300,Ronda F. Greaves,https://www.scopus.com/authid/detail.uri?authorId=23495837300,13,1
57209257743,Emma Fox,https://www.scopus.com/authid/detail.uri?authorId=57209257743,7,1
57204318780,Vesa Cheng,https://www.scopus.com/authid/detail.uri?authorId=57204318780,7,1
53871791700,Matthew Rawlins,https://www.scopus.com/authid/detail.uri?authorId=53871791700,7,1
6604044700,Bart De Keulenaer,https://www.scopus.com/authid/detail.uri?authorId=6604044700,7,1
35230697700,Jason A. Roberts,https://www.scopus.com/authid/detail.uri?authorId=35230697700,7,1
57209243103,Tim Chang,https://www.scopus.com/authid/detail.uri?authorId=57209243103,9,1
57203878404,Chris Allen,https://www.scopus.com/authid/detail.uri?authorId=57203878404,9,1
23495837300,Ronda F. Greaves,https://www.scopus.com/authid/detail.uri?authorId=23495837300,8,1
6701788322,Gerald A. Woollard,https://www.scopus.com/authid/detail.uri?authorId=6701788322,8,1
7003696520,Trevor A. Walmsley,https://www.scopus.com/authid/detail.uri?authorId=7003696520,8,1
24539653600,Lambro A. Johnson,https://www.scopus.com/authid/detail.uri?authorId=24539653600,8,1
54880236200,Scott Briscoe,https://www.scopus.com/authid/detail.uri?authorId=54880236200,8,1
56196552400,Sabrina Koetsier,https://www.scopus.com/authid/detail.uri?authorId=56196552400,8,1
56196667400,Tamantha Harrower,https://www.scopus.com/authid/detail.uri?authorId=56196667400,8,1
7401975991,Janice P. Gill,https://www.scopus.com/authid/detail.uri?authorId=7401975991,8,1
35102330000,Lisa M. Jolly,https://www.scopus.com/authid/detail.uri?authorId=35102330000,7,1
55229240300,Lillian Leong,https://www.scopus.com/authid/detail.uri?authorId=55229240300,5,1
55229223600,Juwaini Abu Bakar,https://www.scopus.com/authid/detail.uri?authorId=55229223600,5,1
7103181787,Paul Sheehan,https://www.scopus.com/authid/detail.uri?authorId=7103181787,5,1
54880232600,Wendy D. Carter,https://www.scopus.com/authid/detail.uri?authorId=54880232600,7,1
54880279100,Jan P. Gill,https://www.scopus.com/authid/detail.uri?authorId=54880279100,7,1
7003921047,Dilo Pillai,https://www.scopus.com/authid/detail.uri?authorId=7003921047,10,1
7202351731,H. Alec Ross,https://www.scopus.com/authid/detail.uri?authorId=7202351731,10,1
23766294500,Jürgen Kratzsch,https://www.scopus.com/authid/detail.uri?authorId=23766294500,10,1
12789590900,William Pedrosa,https://www.scopus.com/authid/detail.uri?authorId=12789590900,10,1
7003996007,Ido Kema,https://www.scopus.com/authid/detail.uri?authorId=7003996007,10,1
24167159500,Nathalie Rouaix,https://www.scopus.com/authid/detail.uri?authorId=24167159500,10,1
7005649182,Marc Fathi,https://www.scopus.com/authid/detail.uri?authorId=7005649182,10,1
35103032100,Herbert Nader,https://www.scopus.com/authid/detail.uri?authorId=35103032100,10,1
6603724607,Bruno Mathian,https://www.scopus.com/authid/detail.uri?authorId=6603724607,10,1
57207530226,Eric Grouzmann,https://www.scopus.com/authid/detail.uri?authorId=57207530226,10,1
7201508234,Mark J. Walters,https://www.scopus.com/authid/detail.uri?authorId=7201508234,7,1
15740162400,Richard Pontifex,https://www.scopus.com/authid/detail.uri?authorId=15740162400,6,1
7005135842,Faye Gill,https://www.scopus.com/authid/detail.uri?authorId=7005135842,6,1
6603497650,Baden Rumble,https://www.scopus.com/authid/detail.uri?authorId=6603497650,9,1
57196316133,Caroline Hilbich,https://www.scopus.com/authid/detail.uri?authorId=57196316133,9,1
56004416900,Gail Simms,https://www.scopus.com/authid/detail.uri?authorId=56004416900,9,1
7006397912,Gerd Multhaup,https://www.scopus.com/authid/detail.uri?authorId=7006397912,9,1
7004421005,Athel Hockey,https://www.scopus.com/authid/detail.uri?authorId=7004421005,9,1
57215514627,Philip Montgomery,https://www.scopus.com/authid/detail.uri?authorId=57215514627,9,1
57204994834,Konrad Beyreuther,https://www.scopus.com/authid/detail.uri?authorId=57204994834,9,1
6602135457,Jacqueline C. Levison,https://www.scopus.com/authid/detail.uri?authorId=6602135457,3,1
15923348700,Crystal Man Ying Lee,https://www.scopus.com/authid/detail.uri?authorId=15923348700,7,1
6701828350,Rachel R. Huxley,https://www.scopus.com/authid/detail.uri?authorId=6701828350,7,1
57200588418,Hing Lam Tai,https://www.scopus.com/authid/detail.uri?authorId=57200588418,7,1
15835035500,Alexandra Lynda Conboy Martiniuk,https://www.scopus.com/authid/detail.uri?authorId=15835035500,7,1
15924465100,Hirotsugu Ueshema,https://www.scopus.com/authid/detail.uri?authorId=15924465100,7,1
7402219783,Wen Harn Pan,https://www.scopus.com/authid/detail.uri?authorId=7402219783,7,1
7102510958,Mark Woodward,https://www.scopus.com/authid/detail.uri?authorId=7102510958,7,1
7004249863,Anthony C. Keech,https://www.scopus.com/authid/detail.uri?authorId=7004249863,97,1
7404341582,R. Scott,https://www.scopus.com/authid/detail.uri?authorId=7404341582,97,1
7202379137,J. Best,https://www.scopus.com/authid/detail.uri?authorId=7202379137,97,1
57223117567,P. Forder,https://www.scopus.com/authid/detail.uri?authorId=57223117567,97,1
57193256111,M. R. Taskinen,https://www.scopus.com/authid/detail.uri?authorId=57193256111,97,1
7004304714,R. J. Simes,https://www.scopus.com/authid/detail.uri?authorId=7004304714,97,1
57226263160,P. Barter,https://www.scopus.com/authid/detail.uri?authorId=57226263160,97,1
6603569503,M. d'Emden,https://www.scopus.com/authid/detail.uri?authorId=6603569503,97,1
8239708200,P. Drury,https://www.scopus.com/authid/detail.uri?authorId=8239708200,97,1
7101805801,C. Ehnholm,https://www.scopus.com/authid/detail.uri?authorId=7101805801,97,1
